DV_MA,1987,1,198.07
DV_MA,1987,2,206.21
DV_MA,1987,3,215.62
DV_MA,1987,4,220.73
DV_MA,1988,1,225.69
DV_MA,1988,2,231.51
DV_MA,1988,3,234.45
DV_MA,1988,4,235.4
DV_MA,1989,1,236.24
DV_MA,1989,2,236.66
DV_MA,1989,3,239.8
DV_MA,1989,4,241.41
DV_MA,1990,1,240.79
DV_MA,1990,2,238.66
DV_MA,1990,3,237.62
DV_MA,1990,4,235.38
DV_MA,1991,1,235.74
DV_MA,1991,2,236.62
DV_MA,1991,3,236.08
DV_MA,1991,4,238.97
DV_MA,1992,1,241.72
DV_MA,1992,2,239.81
DV_MA,1992,3,242.11
DV_MA,1992,4,243.71
DV_MA,1993,1,241.77
DV_MA,1993,2,245.02
DV_MA,1993,3,245.15
DV_MA,1993,4,246.73
DV_MA,1994,1,245.75
DV_MA,1994,2,243.5
DV_MA,1994,3,241.73
DV_MA,1994,4,238.6
DV_MA,1995,1,237.84
DV_MA,1995,2,241.48
DV_MA,1995,3,245.54
DV_MA,1995,4,245.96
DV_MA,1996,1,249.52
DV_MA,1996,2,247.37
DV_MA,1996,3,246.27
DV_MA,1996,4,246.77
DV_MA,1997,1,247.8
DV_MA,1997,2,249.17
DV_MA,1997,3,251.58
DV_MA,1997,4,254.15
DV_MA,1998,1,258.96
DV_MA,1998,2,260.19
DV_MA,1998,3,261.98
DV_MA,1998,4,265.13
DV_MA,1999,1,267.33
DV_MA,1999,2,270.48
DV_MA,1999,3,275.51
DV_MA,1999,4,278.68
DV_MA,2000,1,283.04
DV_MA,2000,2,289.51
DV_MA,2000,3,295.96
DV_MA,2000,4,300.09
DV_MA,2001,1,307.23
DV_MA,2001,2,313.79
DV_MA,2001,3,320.77
DV_MA,2001,4,325.99
DV_MA,2002,1,333.24
DV_MA,2002,2,342.36
DV_MA,2002,3,351.71
DV_MA,2002,4,358.89
DV_MA,2003,1,365.15
DV_MA,2003,2,371.82
DV_MA,2003,3,379.38
DV_MA,2003,4,395.11
DV_MA,2004,1,402.66
DV_MA,2004,2,414
DV_MA,2004,3,435.14
DV_MA,2004,4,445.55
DV_MA,2005,1,456.94
DV_MA,2005,2,473.38
DV_MA,2005,3,489.55
DV_MA,2005,4,501.3
DV_MA,2006,1,510.46
DV_MA,2006,2,514.67
DV_MA,2006,3,517.35
DV_MA,2006,4,522.86
DV_MA,2007,1,525.9
DV_MA,2007,2,525.29
DV_MA,2007,3,520.09
DV_MA,2007,4,521.12
DV_MA,2008,1,522.94
DV_MA,2008,2,513.57
DV_MA,2008,3,501.67
DV_MA,2008,4,498.32
DV_MA,2009,1,502.31
DV_MA,2009,2,491.48
DV_MA,2009,3,480.18
DV_MA,2009,4,477.21
DV_MA,2010,1,474.18
DV_MA,2010,2,471.51
DV_MA,2010,3,476.91
DV_MA,2010,4,476.16
DV_MA,2011,1,467.96
DV_MA,2011,2,461.06
DV_MA,2011,3,460.39
DV_MA,2011,4,462.93
DV_MA,2012,1,458.39
DV_MA,2012,2,454.78
DV_MA,2012,3,456.82
DV_MA,2012,4,458.22
DV_MA,2013,1,458.8
DV_MA,2013,2,460.38
DV_MA,2013,3,462.88
DV_MA,2013,4,464.41
DV_MA,2014,1,465.77
DV_MA,2014,2,471.9
DV_MA,2014,3,477.23
DV_MA,2014,4,479.58
DV_MA,2015,1,483.37
DV_MA,2015,2,487
DV_MT,1975,1,56.12
DV_MT,1975,2,56.94
DV_MT,1975,3,56.6
DV_MT,1975,4,56.4
DV_MT,1976,1,58.04
DV_MT,1976,2,61.57
DV_MT,1976,3,61.87
DV_MT,1976,4,62.91
DV_MT,1977,1,65.87
DV_MT,1977,2,67.29
DV_MT,1977,3,70.76
DV_MT,1977,4,74.07
DV_MT,1978,1,77.37
DV_MT,1978,2,80.06
DV_MT,1978,3,83.88
DV_MT,1978,4,86.81
DV_MT,1979,1,91.35
DV_MT,1979,2,94.58
DV_MT,1979,3,96.6
DV_MT,1979,4,99.31
DV_MT,1980,1,100
DV_MT,1980,2,99.26
DV_MT,1980,3,105.22
DV_MT,1980,4,104.96
DV_MT,1981,1,106.22
DV_MT,1981,2,109.21
DV_MT,1981,3,113.82
DV_MT,1981,4,112.97
DV_MT,1982,1,112.75
DV_MT,1982,2,116.49
DV_MT,1982,3,115.38
DV_MT,1982,4,119.13
DV_MT,1983,1,120.81
DV_MT,1983,2,119.45
DV_MT,1983,3,118.8
DV_MT,1983,4,117.65
DV_MT,1984,1,120.59
DV_MT,1984,2,120.86
DV_MT,1984,3,121.57
DV_MT,1984,4,120.85
DV_MT,1985,1,122.59
DV_MT,1985,2,122.55
DV_MT,1985,3,123.94
DV_MT,1985,4,123.48
DV_MT,1986,1,126.38
DV_MT,1986,2,127.71
DV_MT,1986,3,127.33
DV_MT,1986,4,126.7
DV_MT,1987,1,128.45
DV_MT,1987,2,127.2
DV_MT,1987,3,124.8
DV_MT,1987,4,122.9
DV_MT,1988,1,124.26
DV_MT,1988,2,124.58
DV_MT,1988,3,124.29
DV_MT,1988,4,124
DV_MT,1989,1,124
DV_MT,1989,2,124.84
DV_MT,1989,3,127.03
DV_MT,1989,4,127.21
DV_MT,1990,1,127.58
DV_MT,1990,2,128.5
DV_MT,1990,3,130.49
DV_MT,1990,4,130.22
DV_MT,1991,1,132.07
DV_MT,1991,2,133.78
DV_MT,1991,3,134.53
DV_MT,1991,4,137.54
DV_MT,1992,1,139.33
DV_MT,1992,2,140.66
DV_MT,1992,3,142.85
DV_MT,1992,4,145.23
DV_MT,1993,1,146.76
DV_MT,1993,2,149.97
DV_MT,1993,3,153.06
DV_MT,1993,4,156.28
DV_MT,1994,1,159.66
DV_MT,1994,2,164.72
DV_MT,1994,3,167.98
DV_MT,1994,4,169.59
DV_MT,1995,1,171.94
DV_MT,1995,2,175.64
DV_MT,1995,3,179.26
DV_MT,1995,4,181.55
DV_MT,1996,1,184.12
DV_MT,1996,2,184.98
DV_MT,1996,3,186.55
DV_MT,1996,4,188.48
DV_MT,1997,1,190.25
DV_MT,1997,2,191.69
DV_MT,1997,3,194.6
DV_MT,1997,4,197.27
DV_MT,1998,1,199.62
DV_MT,1998,2,201.04
DV_MT,1998,3,203.41
DV_MT,1998,4,205.5
DV_MT,1999,1,207.47
DV_MT,1999,2,209.87
DV_MT,1999,3,212.3
DV_MT,1999,4,213.95
DV_MT,2000,1,218.03
DV_MT,2000,2,220.61
DV_MT,2000,3,223.81
DV_MT,2000,4,227.37
DV_MT,2001,1,232.69
DV_MT,2001,2,235.87
DV_MT,2001,3,238.82
